game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2013021025,27,away,LOSS,REG,Dave Tippett,2,6,26,8,4,1,46.4,6,5
2013021025,26,home,WIN,REG,Darryl Sutter,3,9,39,8,4,1,53.6,17,1
2013020353,17,away,WIN,REG,Mike Babcock,3,8,12,4,3,1,49.2,5,7
2013020353,7,home,LOSS,REG,Ted Nolan,1,5,16,6,2,0,50.8,9,12
2012020079,10,away,LOSS,OT,Randy Carlyle,2,6,23,9,2,0,49.2,7,3
2012020079,7,home,WIN,OT,Lindy Ruff,3,8,23,21,1,1,50.8,7,10
2012020105,27,away,TIE,SO,Dave Tippett,3,8,23,21,3,0,47.4,9,7
2012020105,25,home,TIE,SO,Glen Gulutzan,3,6,21,13,2,0,52.6,11,6
2012020166,26,away,LOSS,REG,Darryl Sutter,2,11,25,8,3,0,57.8,7,2
2012020166,17,home,WIN,REG,Mike Babcock,3,7,24,6,4,1,42.2,14,6
2013020635,15,away,TIE,REG,Adam Oates,3,7,10,17,2,1,42.2,3,5
2013020635,30,home,TIE,REG,Mike Yeo,3,2,22,11,5,3,57.8,7,5
2013020409,19,away,LOSS,REG,Ken Hitchcock,2,6,31,6,3,0,40.3,12,4
2013020409,26,home,WIN,REG,Darryl Sutter,3,5,52,8,2,0,59.7,23,7
2013021120,14,away,LOSS,REG,Jon Cooper,2,7,26,6,4,0,52.8,4,6
2013021120,17,home,WIN,REG,Mike Babcock,3,7,22,8,3,1,47.2,9,6
2012020564,14,away,TIE,REG,Jon Cooper,2,5,23,2,3,0,48.8,14,11
2012020564,2,home,TIE,REG,Jack Capuano,2,7,20,6,1,0,51.2,13,17
2013021043,25,away,TIE,REG,Lindy Ruff,2,8,25,4,3,1,43.5,6,1
2013021043,4,home,TIE,REG,Craig Berube,2,7,33,6,2,1,56.5,6,5
2012020630,30,away,LOSS,REG,Mike Yeo,2,6,14,4,2,0,56.9,9,10
2012020630,20,home,WIN,REG,Bob Hartley,3,5,13,4,2,0,43.1,6,8
2013020834,16,away,TIE,SO,Joel Quenneville,1,7,9,8,4,1,44.8,20,9
2013020834,28,home,TIE,SO,Todd McLellan,1,9,30,8,4,0,55.2,15,12
2013020629,3,away,WIN,REG,Alain Vigneault,5,12,35,9,3,1,36.5,16,6
2013020629,10,home,LOSS,REG,Randy Carlyle,1,6,40,13,1,0,63.5,12,12
2012020267,14,away,TIE,REG,Guy Boucher,3,7,17,9,2,1,52.9,2,5
2012020267,5,home,TIE,REG,Dan Bylsma,3,5,26,9,2,1,47.1,2,3
2013020618,8,away,WIN,REG,Michel Therrien,4,7,23,18,4,1,33.3,8,6
2013020618,25,home,LOSS,REG,Lindy Ruff,2,8,24,20,3,1,66.7,11,12
2012020468,14,away,LOSS,REG,Martin Raymond,2,6,18,8,5,1,46.6,6,3
2012020468,52,home,WIN,REG,Claude Noel,3,6,35,10,3,1,53.4,9,11
2013020495,28,away,LOSS,REG,Todd McLellan,2,9,12,14,2,0,50.8,4,6
2013020495,18,home,WIN,REG,Barry Trotz,3,5,28,14,2,1,49.2,3,7
2012020317,7,away,TIE,SO,Ron Rolston,2,7,25,19,5,0,36.4,4,3
2012020317,3,home,TIE,SO,John Tortorella,2,7,23,10,4,2,63.6,7,9
2012020023,7,away,WIN,REG,Lindy Ruff,2,5,26,38,3,0,29.7,13,2
2012020023,10,home,LOSS,REG,Randy Carlyle,1,8,20,30,7,1,70.3,15,4
2013020506,52,away,WIN,REG,Claude Noel,3,8,21,16,4,1,45.2,2,5
2013020506,29,home,LOSS,REG,Todd Richards,2,6,36,20,2,0,54.8,9,4
2013020669,25,away,LOSS,REG,Lindy Ruff,2,6,21,6,1,0,38.4,5,6
2013020669,3,home,WIN,REG,Alain Vigneault,3,8,37,4,2,1,61.6,7,12
2012020121,13,away,LOSS,REG,Kevin Dineen,2,8,15,12,2,1,57.4,7,5
2012020121,7,home,WIN,REG,Lindy Ruff,3,5,22,16,1,0,42.6,10,13
2013020421,27,away,LOSS,REG,Dave Tippett,1,7,12,6,5,0,63.3,6,3
2013020421,20,home,WIN,REG,Bob Hartley,2,4,14,10,3,1,36.7,17,7
2013020380,3,away,LOSS,REG,Alain Vigneault,2,4,33,13,5,0,47.1,8,8
2013020380,6,home,WIN,REG,Claude Julien,3,7,26,19,2,0,52.9,6,2
2012020471,17,away,WIN,REG,Mike Babcock,2,5,13,11,5,1,47.5,9,3
2012020471,24,home,LOSS,REG,Bruce Boudreau,1,8,24,57,3,1,52.5,8,4
2012020191,2,away,TIE,SO,Jack Capuano,3,7,33,13,1,0,42.1,10,3
2012020191,3,home,TIE,SO,John Tortorella,3,9,29,7,4,1,57.9,9,9
2012020236,26,away,WIN,REG,Darryl Sutter,3,8,15,12,1,0,64.5,7,7
2012020236,20,home,LOSS,REG,Bob Hartley,1,6,18,6,4,0,35.5,9,6
2013020201,24,away,WIN,REG,Bruce Boudreau,4,7,20,4,3,0,55.2,7,5
2013020201,7,home,LOSS,REG,Ron Rolston,3,4,17,6,2,1,44.8,5,3
2013020684,6,away,WIN,REG,Claude Julien,1,5,28,7,3,0,38.5,6,8
2013020684,28,home,LOSS,REG,Todd McLellan,0,6,27,11,1,0,61.5,6,13
2013020163,19,away,WIN,REG,Ken Hitchcock,4,7,17,25,5,2,41.8,4,4
2013020163,18,home,LOSS,REG,Barry Trotz,1,5,19,19,3,0,58.2,9,7
2012020684,6,away,LOSS,REG,Claude Julien,2,10,30,11,3,0,53.1,16,5
2012020684,4,home,WIN,REG,Peter Laviolette,3,7,26,11,3,0,46.9,12,6
2013020571,5,away,LOSS,OT,Dan Bylsma,2,6,31,2,1,0,41.9,3,14
2013020571,12,home,WIN,OT,Kirk Muller,3,8,33,2,1,0,58.1,11,25
2013021199,10,away,TIE,REG,Randy Carlyle,2,7,31,23,2,0,43.8,3,1
2013021199,13,home,TIE,REG,Peter Horachek,2,9,19,11,3,0,56.2,8,6
2013020555,24,away,WIN,REG,Bruce Boudreau,3,7,26,10,4,0,33.8,11,4
2013020555,15,home,LOSS,REG,Adam Oates,2,4,19,8,5,1,66.2,9,5
2013020655,6,away,LOSS,REG,Claude Julien,2,8,27,11,3,0,40.7,10,4
2013020655,24,home,WIN,REG,Bruce Boudreau,3,5,38,11,3,3,59.3,13,8
2013020749,12,away,WIN,REG,Kirk Muller,3,8,25,6,2,0,56,4,4
2013020749,4,home,LOSS,REG,Craig Berube,2,6,27,6,2,1,44,9,4
2012020245,23,away,LOSS,REG,Alain Vigneault,2,5,19,15,5,1,55.9,6,3
2012020245,25,home,WIN,REG,Glen Gulutzan,3,6,23,15,5,0,44.1,7,6
2013020581,16,away,TIE,SO,Joel Quenneville,3,8,12,8,1,1,56.7,4,1
2013020581,19,home,TIE,SO,Ken Hitchcock,3,6,30,2,4,1,43.3,2,8
2012020135,13,away,LOSS,OT,Kevin Dineen,2,4,17,8,2,0,40.9,7,4
2012020135,52,home,WIN,OT,Claude Noel,3,5,23,4,4,1,59.1,7,7
2012020305,15,away,WIN,REG,Adam Oates,3,5,13,13,3,0,56.2,6,2
2012020305,52,home,LOSS,REG,Claude Noel,0,8,32,13,3,0,43.8,8,7
2013020239,7,away,LOSS,REG,Ron Rolston,0,4,33,15,4,0,50.9,2,1
2013020239,26,home,WIN,REG,Darryl Sutter,2,7,39,13,5,2,49.1,10,4
2013020474,8,away,LOSS,REG,Michel Therrien,1,5,23,25,1,0,56.1,9,6
2013020474,4,home,WIN,REG,Craig Berube,2,6,21,6,3,0,43.9,8,6
2013020300,14,away,LOSS,REG,Jon Cooper,3,7,23,6,2,0,47.5,4,6
2013020300,27,home,WIN,REG,Dave Tippett,4,7,28,4,3,2,52.5,1,12
2013020817,4,away,TIE,REG,Craig Berube,3,7,20,7,4,1,46.4,11,1
2013020817,24,home,TIE,REG,Bruce Boudreau,3,7,26,13,1,0,53.6,10,4
2012020202,19,away,WIN,REG,Ken Hitchcock,3,6,14,10,4,2,48.1,6,9
2012020202,20,home,LOSS,REG,Bob Hartley,2,8,10,10,4,1,51.9,13,6
2012020156,12,away,WIN,OT,Kirk Muller,3,8,16,21,3,0,47.1,9,9
2012020156,4,home,LOSS,OT,Peter Laviolette,2,8,32,10,3,0,52.9,11,4
2013020999,1,away,TIE,REG,Peter DeBoer,3,7,23,18,1,1,50.8,4,4
2013020999,13,home,TIE,REG,Peter Horachek,3,5,35,4,3,0,49.2,2,10
2013020904,3,away,TIE,REG,Alain Vigneault,2,8,28,20,3,1,44.1,7,1
2013020904,4,home,TIE,REG,Craig Berube,2,7,36,18,4,1,55.9,13,6
2013021175,5,away,TIE,SO,Dan Bylsma,2,8,34,10,2,1,37.9,1,14
2013021175,21,home,TIE,SO,Patrick Roy,2,10,24,4,5,0,62.1,6,12
2013020466,27,away,WIN,REG,Dave Tippett,3,6,24,4,2,1,58.7,2,11
2013020466,21,home,LOSS,REG,Patrick Roy,1,7,24,4,2,0,41.3,6,6
2012020398,21,away,TIE,REG,Joe Sacco,3,8,15,20,2,1,60.7,0,7
2012020398,30,home,TIE,REG,Mike Yeo,3,10,17,16,4,0,39.3,6,4
2013020862,10,away,WIN,REG,Randy Carlyle,2,9,21,16,1,0,33.3,9,6
2013020862,14,home,LOSS,REG,Jon Cooper,1,8,17,16,1,0,66.7,8,6
2012020304,1,away,TIE,SO,Peter DeBoer,3,7,20,19,5,0,40.7,10,3
2012020304,7,home,TIE,SO,Ron Rolston,3,5,31,19,6,0,59.3,9,6
2013020812,14,away,TIE,REG,Jon Cooper,3,9,33,4,2,0,37.3,9,4
2013020812,9,home,TIE,REG,Paul MacLean,3,7,33,4,2,0,62.7,9,14
2013020666,30,away,WIN,REG,Mike Yeo,2,7,14,6,3,1,50,4,1
2013020666,27,home,LOSS,REG,Dave Tippett,1,10,31,6,3,1,50,4,5
2012020628,23,away,WIN,REG,Alain Vigneault,3,6,26,33,4,2,58.2,14,4
2012020628,18,home,LOSS,REG,Barry Trotz,2,9,15,27,2,0,41.8,14,7
2013020485,15,away,TIE,SO,Adam Oates,2,6,24,21,3,1,50.9,3,3
2013020485,13,home,TIE,SO,Peter Horachek,2,10,20,17,2,0,49.1,3,7
2013020841,29,away,TIE,REG,Todd Richards,2,8,31,4,5,2,50.8,7,5
2013020841,24,home,TIE,REG,Bruce Boudreau,2,9,36,10,2,0,49.2,9,5
2013020279,24,away,LOSS,REG,Bruce Boudreau,1,6,27,20,3,0,39.1,6,7
2013020279,14,home,WIN,REG,Jon Cooper,3,5,19,20,2,2,60.9,6,4
2013020964,16,away,WIN,REG,Joel Quenneville,2,7,3,10,5,0,49.1,6,2
2013020964,7,home,LOSS,REG,Ted Nolan,1,5,18,10,5,0,50.9,5,4
2013020500,14,away,WIN,REG,Jon Cooper,3,6,18,6,3,0,50,8,4
2013020500,17,home,LOSS,REG,Mike Babcock,0,7,23,6,3,0,50,6,11
2013020621,22,away,LOSS,REG,Dallas Eakins,1,6,10,6,3,0,32.1,10,5
2013020621,28,home,WIN,REG,Todd McLellan,3,9,24,6,3,0,67.9,9,12
2012020153,24,away,LOSS,REG,Bruce Boudreau,1,5,24,30,3,0,49.1,6,4
2012020153,25,home,WIN,REG,Glen Gulutzan,3,7,20,15,5,2,50.9,8,10
2013020345,9,away,TIE,REG,Paul MacLean,2,7,27,23,8,2,51.2,6,6
2013020345,17,home,TIE,REG,Mike Babcock,2,9,15,23,8,2,48.8,6,6
2012020643,29,away,WIN,OT,Todd Richards,3,7,20,10,3,0,50.7,3,4
2012020643,24,home,LOSS,OT,Bruce Boudreau,2,7,19,10,3,1,49.3,6,1
2012020323,18,away,LOSS,REG,Barry Trotz,1,4,28,8,3,0,50,13,3
2012020323,26,home,WIN,REG,Darryl Sutter,3,4,38,6,4,2,50,14,3
2013020717,6,away,TIE,REG,Claude Julien,2,10,36,16,4,1,54.8,9,13
2013020717,25,home,TIE,REG,Lindy Ruff,2,8,21,12,6,1,45.2,15,4
2012020678,27,away,LOSS,REG,Dave Tippett,0,8,31,12,4,0,50.9,2,3
2012020678,17,home,WIN,REG,Mike Babcock,2,5,21,10,5,3,49.1,15,4
2013020645,13,away,LOSS,REG,Peter Horachek,1,6,17,6,2,0,59.4,10,2
2013020645,8,home,WIN,REG,Michel Therrien,2,8,20,6,2,0,40.6,12,6
2013020926,25,away,TIE,REG,Lindy Ruff,2,8,24,6,3,1,40.9,3,5
2013020926,29,home,TIE,REG,Todd Richards,2,5,27,8,2,1,59.1,8,10
2013021172,2,away,LOSS,REG,Jack Capuano,0,7,48,33,2,0,35.1,7,6
2013021172,29,home,WIN,REG,Todd Richards,2,8,40,25,6,3,64.9,12,10
2012020273,22,away,LOSS,OT,Ralph Krueger,2,4,42,4,4,1,50.9,8,7
2012020273,16,home,WIN,OT,Joel Quenneville,3,8,29,8,2,1,49.1,8,13
2013020187,28,away,WIN,OT,Todd McLellan,3,5,21,17,4,1,37.1,17,3
2013020187,26,home,LOSS,OT,Darryl Sutter,2,5,46,13,6,2,62.9,20,5
2012020043,7,away,LOSS,REG,Lindy Ruff,3,8,26,8,6,0,43.6,5,5
2012020043,12,home,WIN,REG,Kirk Muller,4,9,27,12,4,0,56.4,5,15
2012020622,14,away,LOSS,REG,Jon Cooper,1,8,16,6,1,0,48.3,9,5
2012020622,7,home,WIN,REG,Ron Rolston,3,5,17,2,3,1,51.7,3,5
2012020469,23,away,WIN,REG,Alain Vigneault,3,7,15,10,3,1,43.1,2,12
2012020469,21,home,LOSS,REG,Joe Sacco,2,7,28,6,5,1,56.9,9,19
2013020325,1,away,LOSS,OT,Peter DeBoer,2,6,24,10,4,2,38.1,10,4
2013020325,24,home,WIN,OT,Bruce Boudreau,3,6,33,8,5,2,61.9,9,6
2013020745,20,away,LOSS,REG,Bob Hartley,2,5,34,2,0,0,37.5,9,7
2013020745,28,home,WIN,REG,Todd McLellan,3,6,19,0,1,1,62.5,11,7
2012020060,4,away,WIN,REG,Peter Laviolette,5,6,38,10,7,2,39.7,1,2
2012020060,13,home,LOSS,REG,Kevin Dineen,1,7,31,16,4,0,60.3,4,6
2012020571,9,away,LOSS,REG,Paul MacLean,1,10,27,7,5,0,51.9,5,3
2012020571,13,home,WIN,REG,Kevin Dineen,2,4,34,15,1,1,48.1,4,6
2012020588,19,away,WIN,REG,Ken Hitchcock,1,6,25,0,1,0,36.4,8,11
2012020588,18,home,LOSS,REG,Barry Trotz,0,3,18,2,0,0,63.6,12,8
2013021140,2,away,WIN,REG,Jack Capuano,2,6,24,10,4,2,35.8,9,8
2013021140,9,home,LOSS,REG,Paul MacLean,1,9,21,8,5,1,64.2,12,11
2013021166,9,away,WIN,REG,Paul MacLean,3,8,14,8,1,0,44.3,8,5
2013021166,3,home,LOSS,REG,Alain Vigneault,2,10,18,16,2,0,55.7,9,9
2013020896,26,away,WIN,REG,Darryl Sutter,2,6,11,12,0,0,62.7,3,1
2013020896,20,home,LOSS,REG,Bob Hartley,0,6,14,6,4,0,37.3,8,6
2013020889,28,away,WIN,REG,Todd McLellan,5,7,13,10,5,1,51.4,3,1
2013020889,4,home,LOSS,REG,Craig Berube,3,7,19,20,5,0,48.6,6,1
2013020190,18,away,TIE,SO,Barry Trotz,2,10,25,4,2,1,43.3,0,5
2013020190,27,home,TIE,SO,Dave Tippett,2,6,29,4,2,1,56.7,3,8
2013020326,19,away,TIE,SO,Ken Hitchcock,2,6,31,2,1,0,46,7,6
2013020326,6,home,TIE,SO,Claude Julien,2,7,32,2,1,0,54,7,13
2013020489,25,away,WIN,REG,Lindy Ruff,4,8,16,12,5,2,48.4,11,5
2013020489,52,home,LOSS,REG,Claude Noel,2,9,39,23,4,1,51.6,7,12
2013020770,9,away,LOSS,REG,Paul MacLean,3,6,18,10,2,0,47.8,11,6
2013020770,12,home,WIN,REG,Kirk Muller,4,8,17,6,4,1,52.2,11,14
2013020780,10,away,LOSS,OT,Randy Carlyle,2,7,24,8,5,1,50.8,7,6
2013020780,52,home,WIN,OT,Paul Maurice,3,8,39,12,3,2,49.2,16,7
2012020244,29,away,WIN,REG,Todd Richards,3,6,25,15,3,1,44.9,2,2
2012020244,17,home,LOSS,REG,Mike Babcock,2,7,21,23,4,0,55.1,7,1
2012020477,17,away,WIN,REG,Mike Babcock,3,8,20,6,5,2,38.3,2,3
2012020477,27,home,LOSS,REG,Dave Tippett,2,7,27,10,3,1,61.7,3,7
2012020221,18,away,LOSS,REG,Barry Trotz,3,9,16,4,5,1,42.6,2,10
2012020221,21,home,WIN,REG,Joe Sacco,4,7,25,10,2,1,57.4,6,8
2012020308,24,away,TIE,SO,Bruce Boudreau,2,8,27,2,3,1,41.9,2,6
2012020308,27,home,TIE,SO,Dave Tippett,2,9,26,8,0,0,58.1,2,4
2013020813,1,away,WIN,OT,Peter DeBoer,3,6,25,10,3,2,53.4,3,8
2013020813,25,home,LOSS,OT,Lindy Ruff,2,4,24,10,3,0,46.6,8,6
2013021004,12,away,LOSS,REG,Kirk Muller,1,7,21,6,3,0,46.3,8,5
2013021004,6,home,WIN,REG,Claude Julien,3,10,27,8,2,0,53.7,12,4
2013020157,28,away,WIN,REG,Todd McLellan,2,9,17,2,4,1,50.8,9,4
2013020157,8,home,LOSS,REG,Michel Therrien,0,5,15,8,1,0,49.2,12,1
2013020962,8,away,LOSS,REG,Michel Therrien,0,6,18,63,5,0,45.3,7,4
2013020962,28,home,WIN,REG,Todd McLellan,2,8,17,51,6,0,54.7,11,8
2012020422,12,away,TIE,SO,Kirk Muller,1,7,20,6,3,0,61.7,9,7
2012020422,3,home,TIE,SO,John Tortorella,1,9,31,6,3,0,38.3,9,4
2013020659,9,away,WIN,OT,Paul MacLean,3,8,17,2,3,1,49.1,2,6
2013020659,21,home,LOSS,OT,Patrick Roy,2,7,26,6,1,1,50.9,5,13
2013020648,2,away,TIE,REG,Jack Capuano,3,6,28,10,1,1,38.7,6,13
2013020648,10,home,TIE,REG,Randy Carlyle,3,6,32,2,5,1,61.3,10,4
2012020296,20,away,LOSS,REG,Bob Hartley,2,5,9,10,5,1,44,7,4
2012020296,21,home,WIN,REG,Joe Sacco,3,9,23,10,5,0,56,8,10
2012020545,2,away,TIE,SO,Jack Capuano,1,9,14,6,2,0,44,6,8
2012020545,15,home,TIE,SO,Adam Oates,1,5,28,6,2,0,56,12,9
2013020225,7,away,TIE,SO,Ron Rolston,2,9,21,20,3,1,34.6,18,5
2013020225,28,home,TIE,SO,Todd McLellan,2,12,25,18,4,0,65.4,26,13
2013020637,23,away,LOSS,REG,John Tortorella,1,7,21,6,4,1,41,6,4
2013020637,26,home,WIN,REG,Darryl Sutter,3,12,30,8,3,0,59,21,4
2012020661,2,away,TIE,SO,Jack Capuano,2,8,14,10,5,0,54.7,11,7
2012020661,52,home,TIE,SO,Claude Noel,2,7,43,14,3,1,45.3,7,3
2013020764,16,away,LOSS,REG,Joel Quenneville,1,8,7,8,1,0,51.2,2,4
2013020764,30,home,WIN,REG,Mike Yeo,2,4,16,2,4,0,48.8,5,10
2012020528,24,away,WIN,REG,Bruce Boudreau,2,7,21,8,2,1,51.7,8,9
2012020528,25,home,LOSS,REG,Glen Gulutzan,0,6,30,4,4,0,48.3,19,10
2012020168,6,away,WIN,REG,Claude Julien,3,9,15,21,5,1,47.6,11,4
2012020168,7,home,LOSS,REG,Lindy Ruff,1,6,25,15,3,0,52.4,11,12
2013020515,15,away,LOSS,REG,Adam Oates,2,6,23,35,2,1,51.9,4,8
2013020515,4,home,WIN,REG,Craig Berube,3,8,24,18,6,2,48.1,11,7
2013020913,28,away,TIE,REG,Todd McLellan,2,5,12,8,1,0,50,4,3
2013020913,1,home,TIE,REG,Peter DeBoer,2,5,19,2,4,0,50,7,3
2013020893,14,away,LOSS,REG,Jon Cooper,2,4,17,15,3,1,41.8,9,6
2013020893,18,home,WIN,REG,Barry Trotz,3,7,19,13,4,3,58.2,8,9
2013020205,12,away,LOSS,REG,Kirk Muller,1,7,17,12,3,1,54.1,2,5
2013020205,3,home,WIN,REG,Alain Vigneault,3,9,22,10,4,1,45.9,7,10
2012020180,7,away,LOSS,REG,Lindy Ruff,0,10,27,18,4,0,46.4,10,7
2012020180,9,home,WIN,REG,Paul MacLean,2,7,20,10,8,0,53.6,5,8
2012020653,30,away,LOSS,REG,Mike Yeo,1,7,27,14,0,0,43.8,16,2
2012020653,28,home,WIN,REG,Todd McLellan,4,7,29,12,1,1,56.2,19,9
2013021110,14,away,LOSS,OT,Jon Cooper,2,8,11,6,4,2,49.3,2,2
2013021110,7,home,WIN,OT,Ted Nolan,3,7,17,8,3,0,50.7,5,1
2012020445,13,away,WIN,REG,Kevin Dineen,3,6,12,6,2,1,46.8,4,5
2012020445,3,home,LOSS,REG,John Tortorella,1,11,19,4,3,0,53.2,10,9
2012020392,5,away,WIN,REG,Dan Bylsma,3,7,30,6,3,0,58.1,15,8
2012020392,10,home,LOSS,REG,Randy Carlyle,1,7,34,6,3,0,41.9,20,13
2013020735,20,away,TIE,SO,Bob Hartley,2,8,13,101,4,1,52.8,5,9
2013020735,23,home,TIE,SO,John Tortorella,2,8,20,103,3,1,47.2,9,3
2013020067,21,away,WIN,REG,Patrick Roy,3,7,32,4,3,1,50,8,6
2013020067,15,home,LOSS,REG,Adam Oates,1,10,25,6,2,0,50,9,9
2013021010,29,away,TIE,SO,Todd Richards,1,7,23,2,0,0,49,1,6
2013021010,30,home,TIE,SO,Mike Yeo,1,8,17,0,1,0,51,6,10
2013021111,17,away,TIE,REG,Mike Babcock,2,7,24,8,3,0,41.4,9,5
2013021111,10,home,TIE,REG,Randy Carlyle,2,6,34,10,2,0,58.6,12,6
2013020025,7,away,LOSS,REG,Ron Rolston,1,5,25,4,2,0,46.7,3,3
2013020025,5,home,WIN,REG,Dan Bylsma,2,8,26,4,2,0,53.3,4,6
2012020127,28,away,LOSS,REG,Todd McLellan,1,6,19,27,6,0,54.4,6,5
2012020127,24,home,WIN,REG,Bruce Boudreau,2,8,23,17,6,0,45.6,8,2
2013020085,22,away,LOSS,REG,Dallas Eakins,2,5,21,6,3,0,52,3,1
2013020085,5,home,WIN,REG,Dan Bylsma,3,7,31,6,3,1,48,5,2
2013020204,6,away,LOSS,REG,Claude Julien,1,6,20,8,3,1,59.3,19,11
2013020204,2,home,WIN,REG,Jack Capuano,3,8,27,8,3,0,40.7,11,18
2012020148,10,away,WIN,REG,Randy Carlyle,3,4,24,13,4,1,59.3,6,3
2012020148,52,home,LOSS,REG,Claude Noel,2,6,25,13,4,0,40.7,2,3
2012020443,10,away,TIE,SO,Randy Carlyle,2,8,31,42,4,2,58.7,10,3
2012020443,7,home,TIE,SO,Ron Rolston,2,9,30,20,5,1,41.3,10,6
2012020633,10,away,LOSS,REG,Randy Carlyle,1,7,23,27,3,0,48.5,4,6
2012020633,15,home,WIN,REG,Adam Oates,3,9,25,11,6,2,51.5,10,7
2012020530,23,away,LOSS,REG,Alain Vigneault,2,6,20,11,0,0,41.9,7,7
2012020530,28,home,WIN,REG,Todd McLellan,3,8,17,5,3,1,58.1,18,10
2013021222,12,away,TIE,SO,Kirk Muller,3,9,13,6,4,1,62.3,10,8
2013021222,4,home,TIE,SO,Craig Berube,3,11,17,19,2,1,37.7,9,7
2013021153,8,away,WIN,REG,Michel Therrien,5,5,21,29,2,0,34.3,8,4
2013021153,9,home,LOSS,REG,Paul MacLean,2,10,34,47,4,0,65.7,7,8
2012020475,22,away,LOSS,REG,Ralph Krueger,2,6,15,4,4,1,43.8,7,7
2012020475,18,home,WIN,REG,Barry Trotz,3,6,19,8,2,0,56.2,6,6
2013020503,26,away,LOSS,REG,Darryl Sutter,1,5,30,6,3,0,56.4,3,6
2013020503,16,home,WIN,REG,Joel Quenneville,3,10,17,6,3,1,43.6,8,14
2013020224,23,away,TIE,SO,John Tortorella,2,8,25,6,3,1,56.5,0,4
2013020224,27,home,TIE,SO,Dave Tippett,2,8,44,6,3,0,43.5,1,8
2013021154,16,away,LOSS,REG,Joel Quenneville,2,9,23,11,2,1,47.5,3,6
2013021154,29,home,WIN,REG,Todd Richards,3,6,49,9,3,1,52.5,3,11
2012020242,3,away,TIE,SO,John Tortorella,2,8,38,4,4,1,45.3,10,9
2012020242,9,home,TIE,SO,Paul MacLean,2,9,36,8,2,1,54.7,11,3
2013021054,18,away,WIN,REG,Barry Trotz,4,5,15,4,2,1,52.4,2,2
2013021054,20,home,LOSS,REG,Bob Hartley,3,7,26,4,2,1,47.6,12,12
2012020186,25,away,WIN,REG,Glen Gulutzan,2,7,25,14,3,0,47.4,9,7
2012020186,22,home,LOSS,REG,Ralph Krueger,1,9,26,10,5,0,52.6,14,9
2012020383,28,away,TIE,REG,Todd McLellan,2,10,27,8,3,1,53.1,2,5
2012020383,19,home,TIE,REG,Ken Hitchcock,2,5,26,8,3,0,46.9,4,5
2014020406,5,away,WIN,OT,Mike Johnston,3,8,26,8,1,0,50.9,5,2
2014020406,3,home,LOSS,OT,Alain Vigneault,2,7,23,2,4,0,49.1,17,10
2014020980,22,away,LOSS,REG,Todd Nelson,2,5,39,12,3,2,35.8,6,7
2014020980,12,home,WIN,REG,Bill Peters,5,8,27,8,5,3,64.2,17,12
2014020838,3,away,WIN,REG,Alain Vigneault,4,10,29,8,2,0,43.5,20,10
2014020838,2,home,LOSS,REG,Jack Capuano,3,10,43,6,3,0,56.5,23,15
2014020207,21,away,WIN,REG,Patrick Roy,3,9,28,16,4,0,53.7,8,3
2014020207,4,home,LOSS,REG,Craig Berube,2,6,21,13,6,3,46.3,7,5
2014021199,26,away,TIE,REG,Darryl Sutter,2,6,38,9,2,2,35.4,5,10
2014021199,22,home,TIE,REG,Todd Nelson,2,5,33,11,1,0,64.6,13,9
2014020909,53,away,WIN,REG,Dave Tippett,3,10,22,11,5,2,63.2,13,4
2014020909,3,home,LOSS,REG,Alain Vigneault,2,9,14,15,3,2,36.8,16,7
2014020173,19,away,WIN,REG,Ken Hitchcock,1,5,14,6,3,1,53.7,1,6
2014020173,1,home,LOSS,REG,Peter DeBoer,0,6,10,6,3,0,46.3,7,6
2014020794,23,away,TIE,REG,Willie Desjardins,3,6,13,19,1,0,37.5,8,3
2014020794,30,home,TIE,REG,Mike Yeo,3,8,16,11,5,2,62.5,10,10
2014020919,15,away,LOSS,REG,Barry Trotz,0,7,34,11,1,0,49.1,8,5
2014020919,12,home,WIN,REG,Bill Peters,3,9,37,9,2,0,50.9,13,11
2014020711,6,away,WIN,REG,Claude Julien,3,8,35,4,1,1,53.6,21,15
2014020711,2,home,LOSS,REG,Jack Capuano,2,11,48,2,2,0,46.4,20,12
2014020560,14,away,LOSS,REG,Jon Cooper,3,8,21,4,3,0,53.2,6,5
2014020560,5,home,WIN,REG,Mike Johnston,4,7,26,6,2,1,46.8,4,6
2014020129,7,away,LOSS,REG,Ted Nolan,0,2,41,19,2,0,42.1,5,6
2014020129,10,home,WIN,REG,Randy Carlyle,2,9,32,11,6,1,57.9,13,14
2014020063,6,away,WIN,REG,Claude Julien,2,9,13,19,3,0,51.6,5,4
2014020063,7,home,LOSS,REG,Ted Nolan,0,8,13,11,7,0,48.4,5,4
2014020589,21,away,WIN,REG,Patrick Roy,2,6,37,8,2,0,66.7,10,4
2014020589,16,home,LOSS,REG,Joel Quenneville,0,13,17,6,2,0,33.3,9,5
2014020087,13,away,LOSS,OT,Gerard Gallant,2,9,14,15,2,1,50,2,11
2014020087,21,home,WIN,OT,Patrick Roy,3,8,28,9,5,2,50,6,9
2014020277,13,away,LOSS,REG,Gerard Gallant,2,8,20,14,4,1,52.2,7,4
2014020277,26,home,WIN,REG,Darryl Sutter,3,6,32,10,6,3,47.8,23,5
